Year;Month;Day;Period;101;102;103;104;113;118;119;122;122
2020;10;6;15;69.4;34.8;31.9;17.5;63.2;45.6;30.8;217.8;0
2020;10;6;16;53.6;26.5;16.3;13.4;43.5;25.8;17.1;214.8;0
2020;10;6;17;1;0.1;0.1;0;0;0.7;0.1;155.4;0
2020;10;6;18;0;0;0;0;0;0;0;153;17.2
2020;10;6;19;0;0;0;0;0;0;0;150;22.6
2020;10;6;20;0;0;0;0;0;0;0;147;38.2
2020;10;6;21;0;0;0;0;0;0;0;76.2;65.5
2020;10;6;22;0;0;0;0;0;0;0;76.2;87.9
2020;10;6;23;0;0;0;0;0;0;0;79.2;69.5
2020;10;6;24;0;0;0;0;0;0;0;79.2;18.5
2020;10;7;1;0;0;0;0;0;0;0;79.2;1.6
2020;10;7;2;0;0;0;0;0;0;0;79.2;0.3
2020;10;7;3;0;0;0;0;0;0;0;79.2;0.4
2020;10;7;4;0;0;0;0;0;0;0;76.2;0.3
2020;10;7;5;0;0;0;0;0;0;0;79.2;19.9
2020;10;7;6;0;0;0;0;0;0;0;79.2;96.6
2020;10;7;7;53.3;26.7;8;14.1;35.1;10.4;9.3;79.2;10.4
2020;10;7;8;69.3;34.3;16.6;17.9;46.2;23.9;22.3;79.2;360.7
2020;10;7;9;74.9;37;23.8;18.9;51.6;41;33.5;155.4;312.8
2020;10;7;10;76.3;38;28.9;19.1;56.3;53.7;40.3;214.8;330.6
2020;10;7;11;75.3;37.2;30.3;19;56.2;67.5;46.2;217.8;221.8
2020;10;7;12;74.1;37.4;23.3;17.8;52.3;69.3;47.4;220.8;158
2020;10;7;13;72.6;36.3;21.8;17.9;41.1;66.3;40.6;220.8;45.7
2020;10;7;14;69.6;35.1;24.1;17.1;20.8;59.1;26.9;217.8;22.1
2020;10;7;15;65.5;32.5;22.7;16.9;16;44.6;10.9;220.8;2.3
2020;10;7;16;50.2;25.1;14.5;12.6;34.2;22.7;10.7;220.8;4.9
2020;10;7;17;0.1;0;0;0;0;0.5;0;214.8;8.7
2020;10;7;18;0;0;0;0;0;0;0;155.4;20.3
2020;10;7;19;0;0;0;0;0;0;0;155.4;0
2020;10;7;20;0;0;0;0;0;0;0;79.2;0
2020;10;7;21;0;0;0;0;0;0;0;79.2;0
2020;10;7;22;0;0;0;0;0;0;0;79.2;0
2020;10;7;23;0;0;0;0;0;0;0;76.2;0
2020;10;7;24;0;0;0;0;0;0;0;79.2;0
2020;10;8;1;0;0;0;0;0;0;0;79.2;0
2020;10;8;2;0;0;0;0;0;0;0;76.2;8.2
2020;10;8;3;0;0;0;0;0;0;0;79.2;13.5
2020;10;8;4;0;0;0;0;0;0;0;79.2;38.1
2020;10;8;5;0;0;0;0;0;0;0;79.2;2
2020;10;8;6;0;0;0;0;0;0;0;76.2;0
2020;10;8;7;49;26.3;9.5;12.9;28.5;11.6;8.6;79.2;0
2020;10;8;8;62.9;33.7;20.3;15.8;42.9;28.7;15.4;79.2;0
2020;10;8;9;68.2;32.9;27.5;14.8;48.8;46.5;26.5;96;0
2020;10;8;10;71.3;31.9;30.4;14.3;51.7;59.6;40.1;161.4;4.5
2020;10;8;11;74.8;35.7;36.9;18.4;48.5;70.9;47.6;214.8;6.4
2020;10;8;12;75.5;37.1;25.8;18.9;54.5;74;48.6;220.8;10.9
2020;10;8;13;74.8;37.5;7.5;18.9;58.3;71;47.1;214.8;3.6
2020;10;8;14;71.6;35.3;23.7;18.4;14.9;62.2;41.2;217.8;20.4
2020;10;8;15;64.1;33.4;23.2;16.4;12;47;31.6;217.8;28.7
2020;10;8;16;50.9;25.1;13.5;12.9;36.1;26.6;0.4;217.8;12.1
2020;10;8;17;0;0;0;0;0;0.2;0;214.8;26.8
2020;10;8;18;0;0;0;0;0;0;0;217.8;2.3
2020;10;8;19;0;0;0;0;0;0;0;214.8;0.1
2020;10;8;20;0;0;0;0;0;0;0;220.8;0
2020;10;8;21;0;0;0;0;0;0;0;161.4;0
2020;10;8;22;0;0;0;0;0;0;0;79.2;0
2020;10;8;23;0;0;0;0;0;0;0;76.2;1.9
2020;10;8;24;0;0;0;0;0;0;0;73.8;128
2020;10;9;1;0;0;0;0;0;0;0;76.2;271
2020;10;9;2;0;0;0;0;0;0;0;76.2;216.5
2020;10;9;3;0;0;0;0;0;0;0;79.2;149.5
2020;10;9;4;0;0;0;0;0;0;0;79.2;193.4
2020;10;9;5;0;0;0;0;0;0;0;76.2;257.7
2020;10;9;6;0;0;0;0;0;0;0;79.2;237.4
2020;10;9;7;54.5;27;10.6;14.3;42.8;8.6;9.9;79.2;200
2020;10;9;8;68;35.2;26.2;19.1;65.2;22.7;25.7;79.2;187.3
2020;10;9;9;78.2;39;39;19.8;73.2;41.1;39.4;79.2;188.3
2020;10;9;10;78.8;40;45.9;20.3;77.1;57.7;47.9;113.4;85.2
2020;10;9;11;84;41.6;53.9;20.8;78.7;59.2;52.1;147;62.2
2020;10;9;12;85.3;42.4;56.3;21.3;80.1;70.9;53.8;144.6;58.1
2020;10;9;13;84.2;42.1;53.4;20.6;78.7;70.5;51.4;214.8;59.6
2020;10;9;14;80.8;40.2;46.1;19.8;73.7;63.1;44.6;214.8;91.8
2020;10;9;15;71.3;35.1;32.9;18.1;65.6;45.4;32.8;220.8;136.1
2020;10;9;16;56;27.6;16.8;14;44.4;21.5;17.3;214.8;158.9
2020;10;9;17;0;0;0;0;0;0.1;0;217.8;217.1
2020;10;9;18;0;0;0;0;0;0;0;217.8;171.6
2020;10;9;19;0;0;0;0;0;0;0;217.8;103.2
2020;10;9;20;0;0;0;0;0;0;0;161.4;77.6
2020;10;9;21;0;0;0;0;0;0;0;79.2;26.5
2020;10;9;22;0;0;0;0;0;0;0;76.2;13.1
2020;10;9;23;0;0;0;0;0;0;0;73.8;49.4
2020;10;9;24;0;0;0;0;0;0;0;76.2;235.6
2020;10;10;1;0;0;0;0;0;0;0;79.2;341.7
2020;10;10;2;0;0;0;0;0;0;0;76.2;343.3
2020;10;10;3;0;0;0;0;0;0;0;79.2;265.7
2020;10;10;4;0;0;0;0;0;0;0;79.2;251.9
2020;10;10;5;0;0;0;0;0;0;0;79.2;148.5
2020;10;10;6;0;0;0;0;0;0;0;76.2;184.5
2020;10;10;7;57.6;28.7;10.5;14.5;48.4;12;10;79.2;195.1
2020;10;10;8;74.4;36.8;25.8;18.6;67.9;30.3;25.3;79.2;123.5
2020;10;10;9;80.8;40.4;38.9;20.3;75;50.5;38.2;79.2;180.6
2020;10;10;10;82.2;40.9;47.2;20.6;75.7;65.8;45.8;79.2;29
2020;10;10;11;82.8;41.2;51.6;20.8;72.5;73.2;49.8;124.8;2.7
2020;10;10;12;81.6;40.9;51.2;20.7;75;73.7;48.8;153;3.8
2020;10;10;13;81.3;40.9;49.6;20.6;71.9;71.5;47.9;153;11.5
2020;10;10;14;78.6;39.4;43.4;19.9;68.1;61.7;41.7;155.4;12
2020;10;10;15;74;36.7;33.8;18.7;66.2;48.4;33.7;155.4;21.8
2020;10;10;16;54.3;26.8;16.2;13.8;43.1;22.8;16.3;155.4;58.8
2020;10;10;17;0;0;0;0;0;0.2;0;155.4;96.2
2020;10;10;18;0;0;0;0;0;0;0;158.4;85.5
2020;10;10;19;0;0;0;0;0;0;0;155.4;56.6
2020;10;10;20;0;0;0;0;0;0;0;155.4;77.9
2020;10;10;21;0;0;0;0;0;0;0;155.4;19.9
2020;10;10;22;0;0;0;0;0;0;0;155.4;3
2020;10;10;23;0;0;0;0;0;0;0;155.4;0
2020;10;10;24;0;0;0;0;0;0;0;107.4;0
2020;10;11;1;0;0;0;0;0;0;0;79.2;0
2020;10;11;2;0;0;0;0;0;0;0;79.2;0
2020;10;11;3;0;0;0;0;0;0;0;76.2;0
2020;10;11;4;0;0;0;0;0;0;0;79.2;0
2020;10;11;5;0;0;0;0;0;0;0;79.2;0
2020;10;11;6;0;0;0;0;0;0;0;79.2;0
2020;10;11;7;56.8;29.5;10.6;14.6;47.4;12.5;9.7;76.2;0
2020;10;11;8;73.6;37.8;25.4;18.7;66.7;32.8;23.8;79.2;10.5
2020;10;11;9;77.6;40.6;37;19.9;73.4;52.5;36.6;79.2;21.8
2020;10;11;10;78.8;40.7;44.8;20;73;64.6;44.7;155.4;2.5
2020;10;11;11;77;40.4;47.6;20.1;70.7;72.7;48.8;158.4;0
2020;10;11;12;75.2;38.3;48.5;19.3;72.3;74;48.7;198;0
2020;10;11;13;77.1;38;48.7;19;73.4;69.3;46.2;217.8;0.7
2020;10;11;14;73.5;36.8;41.6;18.7;70;59.2;39.6;217.8;0.4
2020;10;11;15;69.8;35.5;31;17.3;64.6;45.2;31.6;217.8;0
2020;10;11;16;52.9;26.5;15.7;13.2;42.3;26.2;16.3;217.8;0
2020;10;11;17;0;0;0;0;0;0.3;0;214.8;0
2020;10;11;18;0;0;0;0;0;0;0;220.8;0
2020;10;11;19;0;0;0;0;0;0;0;214.8;1.1
2020;10;11;20;0;0;0;0;0;0;0;161.4;49
2020;10;11;21;0;0;0;0;0;0;0;96;45.5
2020;10;11;22;0;0;0;0;0;0;0;79.2;152.9
2020;10;11;23;0;0;0;0;0;0;0;79.2;171.5
2020;10;11;24;0;0;0;0;0;0;0;79.2;150.1
2020;10;12;1;0;0;0;0;0;0;0;79.2;74.3
2020;10;12;2;0;0;0;0;0;0;0;79.2;74.3
2020;10;12;3;0;0;0;0;0;0;0;76.2;14.8
2020;10;12;4;0;0;0;0;0;0;0;79.2;25.1
2020;10;12;5;0;0;0;0;0;0;0;79.2;63.4
2020;10;12;6;0;0;0;0;0;0;0;79.2;96.6
2020;10;12;7;55.5;28.8;10.4;14.6;47.4;12.5;9.8;79.2;157.2
2020;10;12;8;71.2;37.3;24.7;18.9;66;33.5;24;79.2;155.3
2020;10;12;9;77.1;40.3;36.9;20.3;72.4;52.7;36.1;79.2;174.1
2020;10;12;10;80.4;40.6;46;20.5;76;65.7;45.4;79.2;138.1
2020;10;12;11;77.9;41.7;48;21.1;76.2;73.8;49.9;133.2;139.2
2020;10;12;12;78.7;41.9;49.6;21.2;76.7;75.6;51.3;226.2;80
2020;10;12;13;76;40.4;46.3;20.4;81.6;72;48.3;217.8;4.4
2020;10;12;14;75.9;38.9;42.1;19.6;77.2;63.8;42.6;246;39.8
2020;10;12;15;68.5;34.6;31.3;17.6;63.6;48;32;285.6;98.7
2020;10;12;16;39.5;11.7;15.4;11.7;41.3;26;15.7;288.6;397.7
2020;10;12;17;0;0;0;0;0;0.2;0;283.2;472.3
2020;10;12;18;0;0;0;0;0;0;0;220.8;101
2020;10;12;19;0;0;0;0;0;0;0;223.8;39.4
2020;10;12;20;0;0;0;0;0;0;0;209.4;173.6
2020;10;12;21;0;0;0;0;0;0;0;186.6;381.5
2020;10;12;22;0;0;0;0;0;0;0;153;378.4
2020;10;12;23;0;0;0;0;0;0;0;107.4;325.7
2020;10;12;24;0;0;0;0;0;0;0;79.2;321.5
2020;10;13;1;0;0;0;0;0;0;0;79.2;256.1
2020;10;13;2;0;0;0;0;0;0;0;79.2;223.5
2020;10;13;3;0;0;0;0;0;0;0;79.2;162.3
2020;10;13;4;0;0;0;0;0;0;0;79.2;140.2
2020;10;13;5;0;0;0;0;0;0;0;79.2;96.8
2020;10;13;6;0;0;0;0;0;0;0;79.2;44.1
2020;10;13;7;55.9;27.5;10.5;14;43.5;11.2;9.7;79.2;1.3
2020;10;13;8;71.3;34.3;25.9;17.7;63.4;32.2;24.5;90.6;0.5
2020;10;13;9;79.3;38.8;39.3;19.8;75.3;51.6;36.5;107.4;0.4
2020;10;13;10;80.9;39.9;47.7;20.1;78.2;65.9;45.9;96;0
2020;10;13;11;79.1;38.7;51.5;19.7;77.5;71.8;48.2;158.4;8.4
2020;10;13;12;78.9;38.9;51.9;19.8;75.9;74.3;51;214.8;0.4
2020;10;13;13;77.6;38.3;49;19.5;75.1;70.8;48;217.8;0
2020;10;13;14;76.4;37.8;43;18.9;71.7;62;42;217.8;1.3
2020;10;13;15;70.2;34.8;31.3;17.6;64.9;47.5;32.1;217.8;6.5
2020;10;13;16;51.1;24.9;15.1;12.8;41.7;24.9;15.5;217.8;14.1
2020;10;13;17;0;0;0;0;0;0.1;0;220.8;2.2
2020;10;13;18;0;0;0;0;0;0;0;217.8;15.4
2020;10;13;19;0;0;0;0;0;0;0;220.8;4.1
2020;10;13;20;0;0;0;0;0;0;0;217.8;16
2020;10;13;21;0;0;0;0;0;0;0;217.8;14.8
2020;10;13;22;0;0;0;0;0;0;0;209.4;22.2
2020;10;13;23;0;0;0;0;0;0;0;147;0
2020;10;13;24;0;0;0;0;0;0;0;76.2;0
2020;10;14;1;0;0;0;0;0;0;0;73.8;0
2020;10;14;2;0;0;0;0;0;0;0;76.2;0
2020;10;14;3;0;0;0;0;0;0;0;76.2;0
2020;10;14;4;0;0;0;0;0;0;0;76.2;0
2020;10;14;5;0;0;0;0;0;0;0;76.2;0
2020;10;14;6;0;0;0;0;0;0;0;76.2;0
2020;10;14;7;55.6;27.9;10.4;13.7;44.6;12.1;9.6;76.2;0
2020;10;14;8;71.7;36;25.2;17.5;66.7;33.3;24.6;79.2;0
2020;10;14;9;77.7;39.5;36.1;19.7;74.8;51.4;37.1;82.2;0
2020;10;14;10;76.6;39;42.7;19;76.1;63.8;43.5;164.4;0
2020;10;14;11;75.9;37.9;46.2;19.6;75.2;72.2;50.2;186.6;0
2020;10;14;12;75.9;38.7;46.7;19.1;72.2;74.8;51.5;217.8;0
2020;10;14;13;75.5;38.6;44.7;18.8;67.3;71.6;48.6;217.8;0
2020;10;14;14;74.3;37.4;41.3;18.2;67.9;62.6;41.7;214.8;0
2020;10;14;15;68.5;34;31.7;16.5;64.3;47.5;31.6;223.8;0
2020;10;14;16;49.5;24.4;14.4;12.5;39.7;24.7;15.3;217.8;0
2020;10;14;17;0;0;0;0;0;0;0;285.6;0
2020;10;14;18;0;0;0;0;0;0;0;280.2;0
2020;10;14;19;0;0;0;0;0;0;0;291.6;0
2020;10;14;20;0;0;0;0;0;0;0;283.2;0
2020;10;14;21;0;0;0;0;0;0;0;189.6;0
2020;10;14;22;0;0;0;0;0;0;0;107.4;0
2020;10;14;23;0;0;0;0;0;0;0;65.4;0
2020;10;14;24;0;0;0;0;0;0;0;99;0
2020;10;15;1;0;0;0;0;0;0;0;79.2;0
2020;10;15;2;0;0;0;0;0;0;0;79.2;0
2020;10;15;3;0;0;0;0;0;0;0;79.2;0
2020;10;15;4;0;0;0;0;0;0;0;79.2;0
2020;10;15;5;0;0;0;0;0;0;0;79.2;0
2020;10;15;6;0;0;0;0;0;0;0;79.2;0
2020;10;15;7;54.8;27.7;9.9;13.6;42.2;12;9.6;76.2;0
2020;10;15;8;69.9;36.7;23.5;17.5;64.9;32.4;24.3;79.2;0
2020;10;15;9;76.7;38.7;34.8;19.5;72.8;50.5;35.9;153;0.3
2020;10;15;10;76.9;38.1;42.5;19.4;73.6;64.4;45.6;229.2;12.3
2020;10;15;11;74.9;36.8;45.3;19.2;73.9;72;50.5;235.2;0
2020;10;15;12;76.5;37.9;48.3;19;72.3;74.2;51.8;226.2;0
2020;10;15;13;73.8;36;46.6;18.1;71.3;71;49.5;232.2;0
2020;10;15;14;72.9;36.2;39.9;18;64.9;62.2;42.6;226.2;0
2020;10;15;15;67;33.6;28.7;16.8;60.7;46.9;31.7;223.8;0
2020;10;15;16;48.4;23.8;13.6;12.1;38;23.2;15.2;214.8;0.1
2020;10;15;17;0;0;0;0;0;0;0;214.8;3.7
2020;10;15;18;0;0;0;0;0;0;0;214.8;0
2020;10;15;19;0;0;0;0;0;0;0;212.4;0
2020;10;15;20;0;0;0;0;0;0;0;144.6;0
2020;10;15;21;0;0;0;0;0;0;0;153;3.8
2020;10;15;22;0;0;0;0;0;0;0;87.6;8
2020;10;15;23;0;0;0;0;0;0;0;79.2;18.8
2020;10;15;24;0;0;0;0;0;0;0;79.2;9.1
2020;10;16;1;0;0;0;0;0;0;0;79.2;3.4
2020;10;16;2;0;0;0;0;0;0;0;79.2;1.9
2020;10;16;3;0;0;0;0;0;0;0;79.2;2.7
2020;10;16;4;0;0;0;0;0;0;0;79.2;14.5
2020;10;16;5;0;0;0;0;0;0;0;76.2;40.8
2020;10;16;6;0;0;0;0;0;0;0;79.2;73.9
2020;10;16;7;30.4;12.7;4.3;8.7;35.9;11.7;8;79.2;70.5
2020;10;16;8;27.5;2.7;0.1;3.6;0.9;30.5;11.1;79.2;46.9
2020;10;16;9;0.9;0.2;0.4;0.1;0.3;49;8.8;90.6;19.7
2020;10;16;10;5.2;1.3;13.2;0.4;1;62.4;18;201;0.5
2020;10;16;11;17.5;21.6;21.4;0.6;9.5;70.1;16;223.8;0
2020;10;16;12;48.3;27.6;20.9;12.4;1.8;71.2;24.2;217.8;0
2020;10;16;13;36.9;19.1;0.9;12.6;1.1;68.1;14;217.8;22.9
2020;10;16;14;51.9;23.9;0.4;11.8;17.7;59.4;22.9;220.8;33.4
2020;10;16;15;17.4;0.2;0.1;0.5;1;42.1;11.4;217.8;0
2020;10;16;16;11.2;0.2;6.5;0.1;0.6;19.3;12.3;214.8;6.4
2020;10;16;17;0;0;0;0;0;0;0;214.8;0
2020;10;16;18;0;0;0;0;0;0;0;212.4;0
2020;10;16;19;0;0;0;0;0;0;0;214.8;0
2020;10;16;20;0;0;0;0;0;0;0;209.4;0
2020;10;16;21;0;0;0;0;0;0;0;212.4;0
2020;10;16;22;0;0;0;0;0;0;0;155.4;17.3
2020;10;16;23;0;0;0;0;0;0;0;79.2;32.2
2020;10;16;24;0;0;0;0;0;0;0;82.2;37
2020;10;17;1;0;0;0;0;0;0;0;76.2;0
2020;10;17;2;0;0;0;0;0;0;0;79.2;0
2020;10;17;3;0;0;0;0;0;0;0;79.2;0
2020;10;17;4;0;0;0;0;0;0;0;82.2;0
2020;10;17;5;0;0;0;0;0;0;0;79.2;0
2020;10;17;6;0;0;0;0;0;0;0;79.2;0
2020;10;17;7;21.7;27.6;9.4;6.5;24.6;7.4;8.3;76.2;0.6
2020;10;17;8;73.2;37.7;20.6;18.9;0.1;20;18.1;79.2;0
2020;10;17;9;80.7;41;34.4;20.5;4.4;36.3;29.9;76.2;0
2020;10;17;10;62.1;41.3;41.4;20.5;47.9;43.9;37.8;79.2;0
2020;10;17;11;63.6;39.7;48.8;14.7;25.7;52.8;11.8;79.2;0
2020;10;17;12;56.1;34.5;48.9;7.2;28.9;53.5;13.5;79.2;0
2020;10;17;13;53.7;36.5;48;8.8;30.4;50.3;1.3;99;1.2
2020;10;17;14;44.3;38;42.8;0.7;30.6;44.3;17.5;153;9.3
2020;10;17;15;42.8;32.4;30.3;0.5;37.5;32.8;14.7;150;16.4
2020;10;17;16;15.8;20.5;0.4;2;21.1;7.5;0;150;16.1
2020;10;17;17;0;0;0;0;0;0;0;147;22.3
2020;10;17;18;0;0;0;0;0;0;0;82.2;0
2020;10;17;19;0;0;0;0;0;0;0;82.2;0
2020;10;17;20;0;0;0;0;0;0;0;76.2;0
2020;10;17;21;0;0;0;0;0;0;0;76.2;0
2020;10;17;22;0;0;0;0;0;0;0;82.2;3.9
2020;10;17;23;0;0;0;0;0;0;0;85.2;280.5
2020;10;17;24;0;0;0;0;0;0;0;82.2;359.7
2020;10;18;1;0;0;0;0;0;0;0;82.2;510.2
2020;10;18;2;0;0;0;0;0;0;0;82.2;496.2
2020;10;18;3;0;0;0;0;0;0;0;82.2;624.7
2020;10;18;4;0;0;0;0;0;0;0;82.2;692.5
2020;10;18;5;0;0;0;0;0;0;0;82.2;688.3
2020;10;18;6;0;0;0;0;0;0;0;82.2;683.2
2020;10;18;7;41.5;20.7;9.9;9.1;42.7;7.8;9.1;82.2;676.9
2020;10;18;8;67.8;33.1;24.4;17.1;61.1;25;24.1;79.2;656.9
2020;10;18;9;76.2;38.4;37.7;19.3;68.5;39.4;37.1;79.2;576.1
2020;10;18;10;76.9;38.5;45.5;19.5;73.6;52.7;45.3;79.2;318.8
2020;10;18;11;77.4;39.4;47.5;20;74.1;64.2;48.8;82.2;557.9
2020;10;18;12;76.1;38.6;48;19.6;69.5;68;49.8;107.4;513.9
2020;10;18;13;71.1;38.5;47.9;17.1;69.3;66.5;47;209.4;455.6
2020;10;18;14;58.8;33.6;41.3;13;66.6;58.3;41.4;220.8;195.5
2020;10;18;15;49.4;28.3;32;12.7;60.8;43.7;32;226.2;370.2
2020;10;18;16;48.3;23.9;13.7;12.2;36.2;19.4;14.2;212.4;549.7
2020;10;18;17;0;0;0;0;0;0;0;144.6;485.1
2020;10;18;18;0;0;0;0;0;0;0;115.8;438.4
2020;10;18;19;0;0;0;0;0;0;0;90.6;163.5
2020;10;18;20;0;0;0;0;0;0;0;79.2;296.3
2020;10;18;21;0;0;0;0;0;0;0;76.2;573.2
2020;10;18;22;0;0;0;0;0;0;0;79.2;662.1
2020;10;18;23;0;0;0;0;0;0;0;82.2;680.6
2020;10;18;24;0;0;0;0;0;0;0;82.2;708.2
2020;10;19;1;0;0;0;0;0;0;0;76.2;712.3
2020;10;19;2;0;0;0;0;0;0;0;79.2;699.9
2020;10;19;3;0;0;0;0;0;0;0;79.2;701.9
2020;10;19;4;0;0;0;0;0;0;0;79.2;688
2020;10;19;5;0;0;0;0;0;0;0;85.2;673
2020;10;19;6;0;0;0;0;0;0;0;82.2;614.9
2020;10;19;7;53.7;26.1;9.8;13.8;42.1;7.3;9.1;79.2;602.9
2020;10;19;8;71.5;35.4;25.1;17.6;61;23.6;24.2;82.2;600.5
2020;10;19;9;79.3;39.8;38.4;19.3;70.6;42;37.3;153;560.6
2020;10;19;10;80.8;41;46.5;19.5;75.3;57.3;45.6;158.4;402.4
2020;10;19;11;80.7;40.4;52.4;19.5;75.9;66.8;49.1;214.8;484.2
2020;10;19;12;79.7;39.2;53.1;19.7;76;69.1;50.2;220.8;373
2020;10;19;13;79;39;50;19.6;74.7;67;47.4;214.8;348.3
2020;10;19;14;75.9;37.8;42.4;18.7;70.6;57.4;42;217.8;271.1
2020;10;19;15;69.1;34.3;30.5;17.1;61.4;43.2;31.1;217.8;203.8
2020;10;19;16;46.7;22.9;13.4;11.7;36.6;16.9;13.9;217.8;177
2020;10;19;17;0;0;0;0;0;0;0;214.8;222.1
2020;10;19;18;0;0;0;0;0;0;0;220.8;106.3
2020;10;19;19;0;0;0;0;0;0;0;214.8;84.9
2020;10;19;20;0;0;0;0;0;0;0;204;136.9
2020;10;19;21;0;0;0;0;0;0;0;158.4;126.3
2020;10;19;22;0;0;0;0;0;0;0;153;114.9
2020;10;19;23;0;0;0;0;0;0;0;79.2;64
2020;10;19;24;0;0;0;0;0;0;0;82.2;39.1
2020;10;20;1;0;0;0;0;0;0;0;79.2;50.7
2020;10;20;2;0;0;0;0;0;0;0;82.2;68.3
2020;10;20;3;0;0;0;0;0;0;0;79.2;48.3
2020;10;20;4;0;0;0;0;0;0;0;82.2;34.3
2020;10;20;5;0;0;0;0;0;0;0;82.2;7
2020;10;20;6;0;0;0;0;0;0;0;79.2;23.4
2020;10;20;7;34.7;10.1;9.9;3.1;42.2;7.1;9;82.2;10.8
2020;10;20;8;58.7;18.2;25.1;13.5;63.9;20.2;24.3;76.2;21.6
2020;10;20;9;76.3;39.6;37.9;20.1;71.9;31.8;37.2;79.2;0
2020;10;20;10;81.9;41.3;44;20.6;75.8;44.4;45.1;153;0
2020;10;20;11;81.6;40.8;49.3;20.2;76.3;47.7;49.1;158.4;0
2020;10;20;12;80.6;40;50.3;20;73.7;52.4;50.3;153;0.6
2020;10;20;13;79.5;39;48.1;20;72.8;54.7;47.6;155.4;1.4
2020;10;20;14;76.2;37.7;41.6;18.8;69.7;48.8;41.4;161.4;1.1
2020;10;20;15;69.1;33.7;30.7;16.9;62.3;36.1;31.1;214.8;1.4
2020;10;20;16;47;22.8;13;11.6;35.8;20.7;13.5;214.8;0.5
2020;10;20;17;0;0;0;0;0;0;0;217.8;29.3
2020;10;20;18;0;0;0;0;0;0;0;217.8;95.6
2020;10;20;19;0;0;0;0;0;0;0;212.4;108.6
2020;10;20;20;0;0;0;0;0;0;0;155.4;70.9
2020;10;20;21;0;0;0;0;0;0;0;102;55.7
2020;10;20;22;0;0;0;0;0;0;0;82.2;24
2020;10;20;23;0;0;0;0;0;0;0;76.2;3.2
2020;10;20;24;0;0;0;0;0;0;0;82.2;22.2
2020;10;21;1;0;0;0;0;0;0;0;79.2;19
2020;10;21;2;0;0;0;0;0;0;0;79.2;14
2020;10;21;3;0;0;0;0;0;0;0;79.2;0
2020;10;21;4;0;0;0;0;0;0;0;79.2;5.6
2020;10;21;5;0;0;0;0;0;0;0;82.2;8.3
2020;10;21;6;0;0;0;0;0;0;0;82.2;6
2020;10;21;7;55.8;27.2;9.9;14.1;41.7;11.3;9;79.2;5.4
2020;10;21;8;74.9;36;26;18.9;66.4;32.8;24.3;79.2;32.3
2020;10;21;9;80.6;38.8;39.8;19.9;75.3;52.6;37.9;79.2;82.9
2020;10;21;10;82;40.1;48.7;19.7;78.1;65.7;46.2;79.2;99.7
2020;10;21;11;82.6;40.6;53;20;77.7;73.4;51.7;79.2;40.2
2020;10;21;12;82.2;40.1;54.4;20.1;76.6;74.7;52.1;79.2;43.3
2020;10;21;13;80.8;39.5;51.2;19.8;75;70.9;49;79.2;42.1
2020;10;21;14;77.2;37.6;43.4;19;71;61.7;42.2;79.2;56.8
2020;10;21;15;70.6;34.6;31;17.5;60.5;45.8;30.8;79.2;80.5
2020;10;21;16;46.9;22.5;13.2;11.6;35.2;22;13.5;79.2;147.6
2020;10;21;17;0;0;0;0;0;0;0;36.6;205.1
2020;10;21;18;0;0;0;0;0;0;0;25.2;552.6
2020;10;21;19;0;0;0;0;0;0;0;25.2;436.3
2020;10;21;20;0;0;0;0;0;0;0;25.2;529.1
2020;10;21;21;0;0;0;0;0;0;0;25.2;589
2020;10;21;22;0;0;0;0;0;0;0;31.2;423.9
2020;10;21;23;0;0;0;0;0;0;0;25.2;657.8
2020;10;21;24;0;0;0;0;0;0;0;28.2;679.9
2020;10;22;1;0;0;0;0;0;0;0;28.2;674.3
2020;10;22;2;0;0;0;0;0;0;0;28.2;666.3
2020;10;22;3;0;0;0;0;0;0;0;25.2;666
2020;10;22;4;0;0;0;0;0;0;0;28.2;648.4
2020;10;22;5;0;0;0;0;0;0;0;28.2;659.9
2020;10;22;6;0;0;0;0;0;0;0;28.2;662.7
2020;10;22;7;54.5;27.1;9.7;13.9;40.7;11;9;28.2;655
2020;10;22;8;74.5;37.2;25.1;18.5;63.4;31;23.8;28.2;670.2
2020;10;22;9;81.2;40.5;38.1;20.1;72.1;48.5;36;28.2;690.3
2020;10;22;10;81.6;40.5;46.4;20.1;73.6;61;43.9;28.2;666.2
2020;10;22;11;79.7;40.3;47.8;19.7;73.8;69.1;49.5;28.2;632.7
2020;10;22;12;79.9;40.3;48.4;20;73.3;71.4;49.9;28.2;604.5
2020;10;22;13;79.1;39.5;48.7;19.1;72.5;68.6;47.4;25.2;593.5
2020;10;22;14;75.5;37.6;41.9;18.2;69.1;59.2;40.3;28.2;528
2020;10;22;15;69.3;34.2;31.1;16.6;62.2;44.6;30.5;28.2;532.1
2020;10;22;16;45.5;22.1;12.7;11.1;33.8;21.2;13;25.2;614.3
2020;10;22;17;0;0;0;0;0;0;0;28.2;611.5
2020;10;22;18;0;0;0;0;0;0;0;79.2;648.4
2020;10;22;19;0;0;0;0;0;0;0;79.2;690.5
2020;10;22;20;0;0;0;0;0;0;0;85.2;709.7
2020;10;22;21;0;0;0;0;0;0;0;82.2;705.8
2020;10;22;22;0;0;0;0;0;0;0;85.2;710.2
2020;10;22;23;0;0;0;0;0;0;0;82.2;706.2
2020;10;22;24;0;0;0;0;0;0;0;82.2;706.8
